title,price,price_per_sqm,price_per_bedroom,location,estate_name,property_type,bedrooms,bathrooms,toilets,bq,land_size,title_tag,description,promo_tags,initial_deposit,payment_plan,service_charge,launch_timeline,agent_name,contact_info,images,listing_url,source,scrape_timestamp,coordinates,hash
"For Sale Featured Available for sale #550,000,000 Maisonette Magnificent 4 Bedroom Maisonette with Swimming Pool for Relaxation Lekki Phase 1, Lekki, Lagos. Bed",,,,Lagos,,,4,4,,0,,,"For Sale Featured Available for sale #550,000,000 Maisonette Magnificent 4 Bedroom Maisonette with Swimming Pool for Relaxation Lekki Phase 1, Lekki, Lagos. Beds: 4 Baths: 4",,,,,,,,,https://cwlagos.com/property/magnificent-4-bedroom-maisonette-with-swimming-pool-for-relaxation/,cwlagos.com,2025-08-21 14:01:47,"6.4550575,3.3941795",4611a06c0c609dc0f43872e72d273fbf6a685e55f2a6c54b586a1a177d7c1c95
Maisonette,,,,Lagos,,,4,4,,0,,,"Maisonette Magnificent 4 Bedroom Maisonette with Swimming Pool for Relaxation Lekki Phase 1, Lekki, Lagos. Beds: 4 Baths: 4",,,,,,,,,https://cwlagos.com/property-type/maisonette/,cwlagos.com,2025-08-21 14:01:47,"6.4550575,3.3941795",120131d80ad17ccacd4c635b26f1c77fe599f1ef09676acd67fa04337e2cc1ed
"Lekki Phase 1, Lekki, Lagos.",,,,Lagos,,,,,,0,,,"Lekki Phase 1, Lekki, Lagos.",,,,,,,,,https://maps.google.com/maps?q=Lekki+Phase+1%2C+Lekki%2C+Lagos.&zoom=14&size=512x512&maptype=roadmap&sensor=false,cwlagos.com,2025-08-21 14:01:47,"6.4550575,3.3941795",bf818f0adda8a9f5e0ebfd3329d531c125e45110dd2e411e60f41e7dec715bde
"For Sale Featured Available for sale NGN 1,400,000,000 Detached 5 Bedroom Fully Detached Smart Home in Lekki Phase 1 Lekki phase 1 Beds: 5 Baths: 5",14000000005000000000,,2800000001000000000,Lekki,,,5,5,,0,,,"For Sale Featured Available for sale NGN 1,400,000,000 Detached 5 Bedroom Fully Detached Smart Home in Lekki Phase 1 Lekki phase 1 Beds: 5 Baths: 5",,,,,,,,,https://cwlagos.com/property/5-bedroom-fully-detached-smart-home-in-lekki-phase-1/,cwlagos.com,2025-08-21 14:01:47,"6.4711251,3.8147504",37ee9414e9103417a75bc94606e2ff487851be722fc954fc2370aefa35a9e93d
Detached,,,,Lekki,,,5,5,,0,,,Detached 5 Bedroom Fully Detached Smart Home in Lekki Phase 1 Lekki phase 1 Beds: 5 Baths: 5,,,,,,,,,https://cwlagos.com/property-type/detached/,cwlagos.com,2025-08-21 14:01:47,"6.4711251,3.8147504",5f066d6d9be85b4d28630a513eb47c133aad107fed0b42543b37ddbd21d9c364
Lekki phase 1,,,,Lekki,,,,,,0,,,Lekki phase 1,,,,,,,,,https://maps.google.com/maps?q=Lekki+phase+1&zoom=14&size=512x512&maptype=roadmap&sensor=false,cwlagos.com,2025-08-21 14:01:47,"6.4711251,3.8147504",63990b94e7434897ea8c4a6cad380b2c3b01ff54eec333bc229c8ac7da40d326
"For Sale Featured Available for sale 1,000,000,000 Detached 5-Bedroom detached villa Ikate, Eti Osa, Lagos State, Nigeria Beds: 5 Baths: 5",,,,Lagos,,,,5,,0,,,"For Sale Featured Available for sale 1,000,000,000 Detached 5-Bedroom detached villa Ikate, Eti Osa, Lagos State, Nigeria Beds: 5 Baths: 5",,,,,,,,,https://cwlagos.com/property/5-bedroom-villa-3/,cwlagos.com,2025-08-21 14:01:47,"6.4550575,3.3941795",d47754baa469418624143c82ec6960474bab869103b159df60da57d8c213928a
Detached,,,,Lagos,,,,5,,0,,,"Detached 5-Bedroom detached villa Ikate, Eti Osa, Lagos State, Nigeria Beds: 5 Baths: 5",,,,,,,,,https://cwlagos.com/property-type/detached/,cwlagos.com,2025-08-21 14:01:47,"6.4550575,3.3941795",0f7cddcda5871befe737dfdd1d873dce3841f728f2ab4551bc8d854b4a25f723
"Ikate, Eti Osa, Lagos State, Nigeria",,,,Lagos,,,,,,0,,,"Ikate, Eti Osa, Lagos State, Nigeria",,,,,,,,,https://maps.google.com/maps?q=+Ikate%2C+Eti+Osa%2C+Lagos+State%2C+Nigeria&zoom=14&size=512x512&maptype=roadmap&sensor=false,cwlagos.com,2025-08-21 14:01:47,"6.4550575,3.3941795",58b921d5d1c3593fcc51b23ef7fba0021bc1bf4477ace7241582db64f0ba3736
"For Sale Featured Available for sale #900,000,000 Maisonette Luxury 3 Bedroom Maisonette with BQ Ikoyi, Lagos. Beds: 3 Baths: 3",,,,Lagos,,,3,3,,1,,,"For Sale Featured Available for sale #900,000,000 Maisonette Luxury 3 Bedroom Maisonette with BQ Ikoyi, Lagos. Beds: 3 Baths: 3",,,,,,,,,https://cwlagos.com/property/luxury-3-bedroom-maisonette-with-bq/,cwlagos.com,2025-08-21 14:01:47,"6.4550575,3.3941795",a933440e3db25390bc9749c77102df650119814fc8f560c25588a3cd51675111
Maisonette,,,,Lagos,,,3,3,,1,,,"Maisonette Luxury 3 Bedroom Maisonette with BQ Ikoyi, Lagos. Beds: 3 Baths: 3",,,,,,,,,https://cwlagos.com/property-type/maisonette/,cwlagos.com,2025-08-21 14:01:47,"6.4550575,3.3941795",120131d80ad17ccacd4c635b26f1c77fe599f1ef09676acd67fa04337e2cc1ed
"Ikoyi, Lagos.",,,,Lagos,,,,,,0,,,"Ikoyi, Lagos.",,,,,,,,,https://maps.google.com/maps?q=Ikoyi%2C+Lagos.&zoom=14&size=512x512&maptype=roadmap&sensor=false,cwlagos.com,2025-08-21 14:01:47,"6.4550575,3.3941795",ce8c7386d8b95b7a1d9d1b412890e68ae99fc1ded6b4ed865c3476fb5cce5eee
"For Sale Featured Available for sale #1,600,000,000 Beautifully Furnished 6 Bedroom Villa with 2 BQs Pinnock Beach Estate, Lekki, Lagos. Beds: 6 Baths: 6",,,,Lagos,,,6,6,,0,,,"For Sale Featured Available for sale #1,600,000,000 Beautifully Furnished 6 Bedroom Villa with 2 BQs Pinnock Beach Estate, Lekki, Lagos. Beds: 6 Baths: 6",,,,,,,,,https://cwlagos.com/property/beautifully-furnished-6-bedroom-villa-with-2-bqs/,cwlagos.com,2025-08-21 14:01:47,"6.4550575,3.3941795",b75f8ff6d66da2c313f93337ba04b15b2af7cd5dbdd487a9d0e53f456d498f25
