title,price,price_per_sqm,price_per_bedroom,location,estate_name,property_type,bedrooms,bathrooms,toilets,bq,land_size,title_tag,description,promo_tags,initial_deposit,payment_plan,service_charge,launch_timeline,agent_name,contact_info,images,listing_url,source,scrape_timestamp,coordinates,hash
Asokoro,3500000004,,437500000.0,Lagos,,,8.0,,,1,,,"9 Asokoro Featured BUY 8 BEDROOM DUPLEX FOR SALE AT ASOKORO Newly built and fantastic 8bedrooms fully detached duplex, all rooms ensuite with 2rms BQ ... Newly built and fantastic 8bedrooms fully detached duplex, all rooms ensuite with 2rms BQ and guest chalet, well fitted and equipped large kitchen, fully furnis ... 8 details OYEME SILAS & CO 5 Victoria Island Featured RENT 2 BEDROOM APARTMENT FOR RENT AT VICTORIA ISL... Two bedroom apartment, fully furnished for Lease at 1004 Estate, Victoria Island. Two bedroom apartment, fully furnished for Lease at 1004 Estate, Victoria Island. 2 details EASILINK 5 Victoria Island Featured BUY 4 BEDROOM HOUSE FOR SALE AT VICTORIA ISLAND NGN 350,000,000 PER UNIT 4 Nos. 4 bedroom detached house in the Serene estate of Dideolu Estate, Victoria Island, L ... 4 Nos. 4 bedroom detached house in the Serene estate of Dideolu Estate, Victoria Island, Lagos.   Price: #350m per unit 4 details EASILINK load more listings",,,,,,,,,https://castles.com.ng/property_area/asokoro/,castles.com.ng,2025-08-21 15:50:43,"6.4550575,3.3941795",d81ee2a83436ee08f3b08f685381ed482d11f068a54f6a95377e65ed03476f4d
Victoria Island,,,,Victoria Island,,,2.0,,,0,,,"5 Victoria Island Featured RENT 2 BEDROOM APARTMENT FOR RENT AT VICTORIA ISL... Two bedroom apartment, fully furnished for Lease at 1004 Estate, Victoria Island. Two bedroom apartment, fully furnished for Lease at 1004 Estate, Victoria Island. 2 details EASILINK",,,,,,,,,https://castles.com.ng/property_area/victoria-island/,castles.com.ng,2025-08-21 15:50:43,"6.4300279,3.4259904",380c9fc5e7d98179a1429877bec81fafe85a8d615f2ba4c7e8aa5b4342702468
2 BEDROOM APARTMENT FOR RENT AT VICTORIA ISL...,,,,Victoria Island,,,2.0,,,0,,,"2 BEDROOM APARTMENT FOR RENT AT VICTORIA ISL... Two bedroom apartment, fully furnished for Lease at 1004 Estate, Victoria Island. Two bedroom apartment, fully furnished for Lease at 1004 Estate, Victoria Island. 2 details EASILINK",,,,,,,,,https://castles.com.ng/estate_property/2-bedroom-apartment-for-rent-at-victoria-island/,castles.com.ng,2025-08-21 15:50:43,"6.4300279,3.4259904",bd649aa21f84de8435ad11e2f2278fe308c2fddadc000c785ad1dd8648f2eb57
Victoria Island,3500000004,,875000001.0,Lagos,,,4.0,,,0,,,"5 Victoria Island Featured BUY 4 BEDROOM HOUSE FOR SALE AT VICTORIA ISLAND NGN 350,000,000 PER UNIT 4 Nos. 4 bedroom detached house in the Serene estate of Dideolu Estate, Victoria Island, L ... 4 Nos. 4 bedroom detached house in the Serene estate of Dideolu Estate, Victoria Island, Lagos.   Price: #350m per unit 4 details EASILINK",,,,,,,,,https://castles.com.ng/property_area/victoria-island/,castles.com.ng,2025-08-21 15:50:43,"6.4550575,3.3941795",bf5288f4fe981edd38e4fa316880db2970195881da3ca49cdadb2e555ff5ffea
4 BEDROOM HOUSE FOR SALE AT VICTORIA ISLAND,3500000004,,875000001.0,Lagos,,,4.0,,,0,,,"4 BEDROOM HOUSE FOR SALE AT VICTORIA ISLAND NGN 350,000,000 PER UNIT 4 Nos. 4 bedroom detached house in the Serene estate of Dideolu Estate, Victoria Island, L ... 4 Nos. 4 bedroom detached house in the Serene estate of Dideolu Estate, Victoria Island, Lagos.   Price: #350m per unit 4 details EASILINK",,,,,,,,,https://castles.com.ng/estate_property/4-bedroom-house-for-sale-at-victoria-island/,castles.com.ng,2025-08-21 15:50:43,"6.4550575,3.3941795",61e2a39dae9a553dc32e820e6374ab613372f20a9c004c82947c6a1f22a834b9
...,,,,Victoria Island,,,4.0,,,0,,,"4 Nos. 4 bedroom detached house in the Serene estate of Dideolu Estate, Victoria Island, L ...",,,,,,,,,https://castles.com.ng/estate_property/4-bedroom-house-for-sale-at-victoria-island/,castles.com.ng,2025-08-21 15:50:43,"6.4300279,3.4259904",b469eca0d1a6c9585f73e3164ae6eb5ce32e1f104ac13f78ef73b3d86131f310
"Arkbridge Plc Launches Mortgage Platform Aft... July 18, 2025 Arkbridge Plc Launches Mortgage Platform After Value Recovery Plan Success. Arkbridge Plc, a trail",,,,Lagos,,,,,,0,,,"Arkbridge Plc Launches Mortgage Platform Aft... July 18, 2025 Arkbridge Plc Launches Mortgage Platform After Value Recovery Plan Success. Arkbridge Plc, a trailblazing property ... Continue reading GROUND RENT PAYMENT: FCTA releases list of 3... June 2, 2025 The Federal Capital territory Administration has released the list of defaulters who have not paid their outstandin ... Continue reading Lagos Set to Host Global Real Estate Giants ... March 25, 2025 In preparation for the 75th FIABCI World Real Estate Congress, FIABCI Nigeria held a press conference on Friday, March 14, 2025, at the Metropolitan Club, Victoria Island, Lagos. The briefing set the ... Continue reading load articles",,,,,,,,,https://castles.com.ng/arkbridge-plc-launches-mortgage-platform-after-value-recovery-plan-success/,castles.com.ng,2025-08-21 15:50:43,"6.4550575,3.3941795",909deff44a80881776c9d3fe386114f18a19390aa6a2ec7060748be44777bed0
"Lagos Set to Host Global Real Estate Giants ... March 25, 2025 In preparation for the 75th FIABCI World Real Estate Congress, FIABCI Nigeria held a press confer",,,,Lagos,,,,,,0,,,"Lagos Set to Host Global Real Estate Giants ... March 25, 2025 In preparation for the 75th FIABCI World Real Estate Congress, FIABCI Nigeria held a press conference on Friday, March 14, 2025, at the Metropolitan Club, Victoria Island, Lagos. The briefing set the ... Continue reading",,,,,,,,,https://castles.com.ng/lagos-set-to-host-fiabci-world-congress-2025/,castles.com.ng,2025-08-21 15:50:43,"6.4550575,3.3941795",6fbc6b4dcddb8665addc4e1318eb8c11ef93c84bb234db434476b0bfe5bd08ec
...,,,,Lagos,,,,,,0,,,"In preparation for the 75th FIABCI World Real Estate Congress, FIABCI Nigeria held a press conference on Friday, March 14, 2025, at the Metropolitan Club, Victoria Island, Lagos. The briefing set the ...",,,,,,,,,https://castles.com.ng/lagos-set-to-host-fiabci-world-congress-2025/,castles.com.ng,2025-08-21 15:50:43,"6.4550575,3.3941795",b5d7e86fb1cfbec839efa45ff43c37915e94968600bebadea0fbf0c5a5fda523
