title,price,price_per_sqm,price_per_bedroom,location,estate_name,property_type,bedrooms,bathrooms,toilets,bq,land_size,title_tag,description,promo_tags,initial_deposit,payment_plan,service_charge,launch_timeline,agent_name,contact_info,images,listing_url,source,scrape_timestamp,coordinates,hash
Lagos State,,,,,,,,,,0,300/450/600sqm,,,,,,,,,"Our Offices Head Office Floor 1 to 5, Km 42, Puri mall building, Oko Ado, Lekki Epe Express way, Lagos State.",,https://www.pwanhomes.com/estates/south-west/lagos,Pwan Homes,2025-10-20 14:12:50,"6.434344,3.4095965",c982097877ec6a3d278f76955689b7a8c12352565747b142f7ed651e21b534ce
