title,price,price_per_sqm,price_per_bedroom,location,estate_name,property_type,bedrooms,bathrooms,toilets,bq,land_size,title_tag,description,promo_tags,initial_deposit,payment_plan,service_charge,launch_timeline,agent_name,contact_info,images,listing_url,source,scrape_timestamp,coordinates,hash
Reke Ogbondoroko,130000002000000,216666670000.0,65000001000000.0,Lagos,,,2.0,,,0,600 sqm,,"Latest Posts 3 Reke Ogbondoroko , Ilorin Sales distressed sale 2 bedroom apartment ₦ 13,000,000 2 bedroom apartment on one plo ... 2 bedroom apartment on one plot of land with full pop, prepaid meter, borehole water and half fenced ... 2 3 50 ft 2 details BELLO OLUKOYA MURIANOH 4 Mojoda Bustop , Epe Sales distressed sale A full plot of land situated a... ₦ 3,500,000 Location LGA: Eredo Epe, Lagos ... Location LGA: Eredo Epe, Lagos State. Plot Size: 600sqm Documents includes:- Registered Survey Plan, ... 600 ft 2 details Ibrahim Olaoye load more listings",,,,,,,,,https://nigerianpropertymarket.com/property_area/reke-ogbondoroko/,nigerianpropertymarket.com,2025-08-21 12:41:26,"6.4550575,3.3941795",aff2301bbc078a7d48067e9739172f9b5c6738ef945975bcf325b8aff78746dc
Mojoda Bustop,3500000,5833.0,,Lagos,,,,,,0,600 sqm,,"4 Mojoda Bustop , Epe Sales distressed sale A full plot of land situated a... ₦ 3,500,000 Location LGA: Eredo Epe, Lagos ... Location LGA: Eredo Epe, Lagos State. Plot Size: 600sqm Documents includes:- Registered Survey Plan, ... 600 ft 2 details Ibrahim Olaoye",,,,,,,,,https://nigerianpropertymarket.com/property_area/mojoda-bustop/,nigerianpropertymarket.com,2025-08-21 12:41:26,"6.4550575,3.3941795",70385d3f80f56e65caccc183c804f8a155bf5927078e07b62ada73958038e440
A full plot of land situated a...,3500000,5833.0,,Lagos,,,,,,0,600 sqm,,"A full plot of land situated a... ₦ 3,500,000 Location LGA: Eredo Epe, Lagos ... Location LGA: Eredo Epe, Lagos State. Plot Size: 600sqm Documents includes:- Registered Survey Plan, ... 600 ft 2 details Ibrahim Olaoye",,,,,,,,,https://nigerianpropertymarket.com/estate_property/a-full-plot-of-land-situated-at-kajola-area-off-odogbawojo-available-for-sale/,nigerianpropertymarket.com,2025-08-21 12:41:26,"6.4550575,3.3941795",8755277e84165065e3238447f45c83f9c288b551988bece6d3c8dbbf70900e0d
...,,,,Lagos,,,,,,0,,,"Location LGA: Eredo Epe, Lagos ...",,,,,,,,,https://nigerianpropertymarket.com/estate_property/a-full-plot-of-land-situated-at-kajola-area-off-odogbawojo-available-for-sale/,nigerianpropertymarket.com,2025-08-21 12:41:26,"6.4550575,3.3941795",b5d7e86fb1cfbec839efa45ff43c37915e94968600bebadea0fbf0c5a5fda523
Nigerian Property Market,,,,Lagos,,,,,,0,,,"CONTACT US 1400 Tiamiyu Savage Street, Victoria Island, Lagos Nigeria Nigerian Property Market",,,,,,,,,https://nigerianpropertymarket.com/,nigerianpropertymarket.com,2025-08-21 12:41:26,"6.4550575,3.3941795",23edb3a04eb666c407e5f3f903414ce84e1544f02de0ff9e84ef641f8e79c813
"Victoria island, Lagos",,,,Lagos,,,,,,0,,,"POPULAR AREAS Victoria island, Lagos Ikoyi, Lagos FCT, Abuja Lekki, Lagos Port Harcourt",,,,,,,,,https://nigerianpropertymarket.com/,nigerianpropertymarket.com,2025-08-21 12:41:26,"6.4550575,3.3941795",eb75858def65b6544ccc41beed344f78f9376c4dd5c68d88ad9b3a9352770338
"Ikoyi, Lagos",,,,Lagos,,,,,,0,,,"Ikoyi, Lagos",,,,,,,,,https://nigerianpropertymarket.com/,nigerianpropertymarket.com,2025-08-21 12:41:26,"6.4550575,3.3941795",7a02e0c4459a66b09e44ca96b383518d6e87f22b052bfa69a3bd376ce565708e
"Lekki, Lagos",,,,Lagos,,,,,,0,,,"Lekki, Lagos",,,,,,,,,https://nigerianpropertymarket.com/,nigerianpropertymarket.com,2025-08-21 12:41:26,"6.4550575,3.3941795",5f67c92681ee529c22a33abdf897fb3ea23aaf3661b1fc903ece4bf5ce3068ec
