title,price,price_per_sqm,price_per_bedroom,location,estate_name,property_type,bedrooms,bathrooms,toilets,bq,land_size,title_tag,description,promo_tags,initial_deposit,payment_plan,service_charge,launch_timeline,agent_name,contact_info,images,listing_url,source,scrape_timestamp,coordinates,hash
"₦ 900,000 per annum Furnished Mini Flat in Yakoyo/Alagbole for rent A spacious newly renovated POP finished miniflat is available To Let at Arifanla, Akute, off",900000000000,986842105,300000000000,Lagos,,,3,,,1,912 sqm,,"Property in Nigeria ₦ 900,000 per annum Furnished Mini Flat in Yakoyo/Alagbole for rent A spacious newly renovated POP finished miniflat is available To Let at Arifanla, Akute, off Ojodu -... ₦ 6,000,000 per annum 3bdrm House in Ogombo for rent *luxury standard 3 bedroom fully detached house with bq available to let*
(low fenced)
location: in... ₦ 2,000,000 per annum 2bdrm Apartment in Greenville Estate for rent To Let @ Greenville Estate, No 9, Innocent Jelili Street, off Bright Ben Enaholo Street, Badore,... ₦ 900,000 per annum 3bdrm Bungalow in Akobo for rent LETTING ALERT 
 Lovely Newly Built 3-Bedroom Flat (Bungalow) — only 2 units in the compound!
... ₦ 800,000 Outright Price Land Full Plot Full plot of land at Omi adio Elesho can be used for farming and residential ₦ 190,000,000 3bdrm Block of Flats in Ogba Ikeja for sale Property for sale
desrciption: block of 4 no.3 bedroom 
title document: receipt and survey 
land... 912 sqm 3 bedrooms ₦ 900,000 per annum Mini Flat in New",,,,,,,,,https://jiji.ng/yakoyo-alagbole/houses-apartments-for-rent/furnished-mini-flat-in-yakoyo-alagbole-for-rent-fT3Ox7AA6GcnJPHtHBvPNOLQ.html,jiji.ng,2025-10-05 12:56:27,"6.4550575,3.3941795",6fe5ac8b977bd67018fc2d0e96443eab644358d56e37868f932089cba2249562
"₦ 900,000 per annum Furnished Mini Flat in Yakoyo/Alagbole for rent A spacious newly renovated POP finished miniflat is available To Let at Arifanla, Akute, off",900000000000,986842105,300000000000,Lagos,,,3,,,1,912 sqm,,"₦ 900,000 per annum Furnished Mini Flat in Yakoyo/Alagbole for rent A spacious newly renovated POP finished miniflat is available To Let at Arifanla, Akute, off Ojodu -... ₦ 6,000,000 per annum 3bdrm House in Ogombo for rent *luxury standard 3 bedroom fully detached house with bq available to let*
(low fenced)
location: in... ₦ 2,000,000 per annum 2bdrm Apartment in Greenville Estate for rent To Let @ Greenville Estate, No 9, Innocent Jelili Street, off Bright Ben Enaholo Street, Badore,... ₦ 900,000 per annum 3bdrm Bungalow in Akobo for rent LETTING ALERT 
 Lovely Newly Built 3-Bedroom Flat (Bungalow) — only 2 units in the compound!
... ₦ 800,000 Outright Price Land Full Plot Full plot of land at Omi adio Elesho can be used for farming and residential ₦ 190,000,000 3bdrm Block of Flats in Ogba Ikeja for sale Property for sale
desrciption: block of 4 no.3 bedroom 
title document: receipt and survey 
land... 912 sqm 3 bedrooms ₦ 900,000 per annum Mini Flat in New Road, Lekki for rent",,,,,,,,,https://jiji.ng/yakoyo-alagbole/houses-apartments-for-rent/furnished-mini-flat-in-yakoyo-alagbole-for-rent-fT3Ox7AA6GcnJPHtHBvPNOLQ.html,jiji.ng,2025-10-05 12:56:27,"6.4550575,3.3941795",6fe5ac8b977bd67018fc2d0e96443eab644358d56e37868f932089cba2249562
"₦ 670,000,000 5bdrm Duplex in Life Camp for sale Luxury | Space | Comfort | Lifestyle | 5-Bedroom Fully Detached | Life Camp, Abuja 400 sqm 5 bedrooms",6700000005000000000,16750000012499998,1340000001000000000,Lagos,,,5,,,1,400 sqm,,"₦ 670,000,000 5bdrm Duplex in Life Camp for sale Luxury | Space | Comfort | Lifestyle | 5-Bedroom Fully Detached | Life Camp, Abuja 400 sqm 5 bedrooms ₦ 25,000,000 per annum Furnished 5bdrm Duplex in Ikate Estate, Lekki for rent Spacious 5 bedroom fully detached and fully furnished duplex with a bq 
@ Ikate,lekki 
Rent... ₦ 700,000 per annum 1bdrm Block of Flats in Scholar Bridge for rent Newly built a room and parlor to let Lagos ₦ 7,000,000 Outright Price Approved Plan of 4flat,
Red Copy Survey,
Deeds of Agreement This land is in good location and has good road that leads to the land , well fenced ,it can be used... ₦ 70,000 per day Eminoky Shortlet Apartment A cozy shortlet apartment for a short and long stay,in the heart of Victoria Island,Lagos. 24hrs... DIAMOND ₦ 250,000,000 5bdrm Duplex in Oluyole Estate for sale For Sale 
Newly built 5-bedroom duplex featuring a BQ, private swimming pool, and top-tier... 500 sqm 5 bedrooms ₦ 5,000,000 Outright Price Land and House An uncomplete",,,,,,,,,https://jiji.ng/life-camp/houses-apartments-for-sale/5bdrm-duplex-in-life-camp-for-sale-zyMEh1cLxE37kOU2Mnjn4m2T.html,jiji.ng,2025-10-05 12:56:27,"6.4550575,3.3941795",fa415a1011c312380529b1a8baae1a1d550b46704e595eb885dde989548e4192
"₦ 670,000,000 5bdrm Duplex in Life Camp for sale Luxury | Space | Comfort | Lifestyle | 5-Bedroom Fully Detached | Life Camp, Abuja 400 sqm 5 bedrooms",6700000005000000000,16750000012499998,1340000001000000000,Lagos,,,5,,,1,400 sqm,,"₦ 670,000,000 5bdrm Duplex in Life Camp for sale Luxury | Space | Comfort | Lifestyle | 5-Bedroom Fully Detached | Life Camp, Abuja 400 sqm 5 bedrooms ₦ 25,000,000 per annum Furnished 5bdrm Duplex in Ikate Estate, Lekki for rent Spacious 5 bedroom fully detached and fully furnished duplex with a bq 
@ Ikate,lekki 
Rent... ₦ 700,000 per annum 1bdrm Block of Flats in Scholar Bridge for rent Newly built a room and parlor to let Lagos ₦ 7,000,000 Outright Price Approved Plan of 4flat,
Red Copy Survey,
Deeds of Agreement This land is in good location and has good road that leads to the land , well fenced ,it can be used... ₦ 70,000 per day Eminoky Shortlet Apartment A cozy shortlet apartment for a short and long stay,in the heart of Victoria Island,Lagos. 24hrs... DIAMOND ₦ 250,000,000 5bdrm Duplex in Oluyole Estate for sale For Sale 
Newly built 5-bedroom duplex featuring a BQ, private swimming pool, and top-tier... 500 sqm 5 bedrooms ₦ 5,000,000 Outright Price Land and House An uncomplete",,,,,,,,,https://jiji.ng/life-camp/houses-apartments-for-sale/5bdrm-duplex-in-life-camp-for-sale-zyMEh1cLxE37kOU2Mnjn4m2T.html,jiji.ng,2025-10-05 12:56:27,"6.4550575,3.3941795",fa415a1011c312380529b1a8baae1a1d550b46704e595eb885dde989548e4192
"₦ 15,000,000 Outright Price A2plot of Land 2plot of land with fence available for sale behind fed.poly.along Agbale rd Ede Osun state. Good...",150000002,231481,50000000,Lagos,,,3,,,0,648 sqm,Deed Of Assignment,"₦ 15,000,000 Outright Price A2plot of Land 2plot of land with fence available for sale behind fed.poly.along Agbale rd Ede Osun state. Good... ₦ 240,000,000 3bdrm Block of Flats in Peninsula Garden, Sangotedo for sale 5/10/25
 *HOT SALE IN PENINSULAR GARDEN ESTATE*
A block of 4 units of 3-bedroom terraced houses for... 648 sqm 3 bedrooms ₦ 10,000,000 Outright Price Family Receipt And Deed Of Assignment For Sale 
Land Details:_
- Size: 24ft x 130ft
- Location: Lukmon Oladeinde Street, Behind Delight... ₦ 120,000 per month Furnished 3bdrm Shared Apartment in Wuse for rent Shared Bed Space Girls Apartment weekly and monthly payment ₦ 900,000 per annum 3bdrm Apartment in Agric Oriokuta, Ikorodu for rent Is well constructed building in the serene and secure environment. ₦ 4,500,000 per annum 3bdrm Apartment in Inside Chevron for rent 3bedroom flat at chevron in a mini estste upstairs 
Rent #4.5M 
Service Charge #500,000 
Legal... ₦ 160,000 per day Luxury 3 Bedroom Bungalow for Shortlet This",,,,,,,,,https://jiji.ng/ede/land-and-plots-for-sale/a2plot-of-land-QTPzv0k0N68MCQbUiFa9Fqb.html,jiji.ng,2025-10-05 12:56:27,"6.4550575,3.3941795",8751dcc007e601e8fbf22f13ce33b70431c73029eb055d62361bc7bb51b65b6f
"₦ 15,000,000 Outright Price A2plot of Land 2plot of land with fence available for sale behind fed.poly.along Agbale rd Ede Osun state. Good...",150000002,231481,50000000,Lagos,,,3,,,0,648 sqm,Deed Of Assignment,"₦ 15,000,000 Outright Price A2plot of Land 2plot of land with fence available for sale behind fed.poly.along Agbale rd Ede Osun state. Good... ₦ 240,000,000 3bdrm Block of Flats in Peninsula Garden, Sangotedo for sale 5/10/25
 *HOT SALE IN PENINSULAR GARDEN ESTATE*
A block of 4 units of 3-bedroom terraced houses for... 648 sqm 3 bedrooms ₦ 10,000,000 Outright Price Family Receipt And Deed Of Assignment For Sale 
Land Details:_
- Size: 24ft x 130ft
- Location: Lukmon Oladeinde Street, Behind Delight... ₦ 120,000 per month Furnished 3bdrm Shared Apartment in Wuse for rent Shared Bed Space Girls Apartment weekly and monthly payment ₦ 900,000 per annum 3bdrm Apartment in Agric Oriokuta, Ikorodu for rent Is well constructed building in the serene and secure environment. ₦ 4,500,000 per annum 3bdrm Apartment in Inside Chevron for rent 3bedroom flat at chevron in a mini estste upstairs 
Rent #4.5M 
Service Charge #500,000 
Legal... ₦ 160,000 per day Luxury 3 Bedroom Bungalow for Shortlet This",,,,,,,,,https://jiji.ng/ede/land-and-plots-for-sale/a2plot-of-land-QTPzv0k0N68MCQbUiFa9Fqb.html,jiji.ng,2025-10-05 12:56:27,"6.4550575,3.3941795",8751dcc007e601e8fbf22f13ce33b70431c73029eb055d62361bc7bb51b65b6f
"₦ 800,000 per annum 1bdrm Apartment in Agric Oriokuta, Ikorodu for rent Newly built blocks of miniflats in a serene environment.",8000001000000000,145454563636363,2000000250000000,Lagos,,,4,,,0,55 sqm,,"₦ 800,000 per annum 1bdrm Apartment in Agric Oriokuta, Ikorodu for rent Newly built blocks of miniflats in a serene environment. ₦ 500,000 per annum Studio Apartment in Wtc Estate, Enugu for rent This is a sharp Self Contained located within a serene part of WTC Estate. The Estate has adequate... ₦ 260,000,000 4bdrm Duplex in Wtc Estate, Enugu for sale This is a lovely executive newly built 4 Bedroom Bungalow located within a serene part of WTC... 55 sqm 4 bedrooms ₦ 4,000,000 Outright Price Area Council Close to Immigration office on airport road Abuja, close proximity to the Airport. ₦ 180,000 per day Luxury and Spacious 2 Bedroom Terrace Duplex 2 bedroom terrace duplex available for short stay
dー
jahi, abuja i
price - 180k
parties not... ₦ 2,000,000 per annum 3bdrm Block of Flats in Bus Stop, Ikorodu for rent New house in serene environment with good security ₦ 130,000 per day Neat 2 Bedroom Flat for Shortlet This is a sharp 2 bedroom flat available for shortlet located at a serene",,,,,,,,,https://jiji.ng/ikorodu/houses-apartments-for-rent/1bdrm-apartment-in-agric-oriokuta-ikorodu-for-rent-rDdzEWk88expxvQgPz99BkOF.html,jiji.ng,2025-10-05 12:56:27,"6.4550575,3.3941795",e15f29b8472cd4ce898d668f26e2eca2274dbf1403d3fa43d8f8b19d24f2fddd
"₦ 800,000 per annum 1bdrm Apartment in Agric Oriokuta, Ikorodu for rent Newly built blocks of miniflats in a serene environment.",8000001000000000,145454563636363,2000000250000000,Lagos,,,4,,,0,55 sqm,,"₦ 800,000 per annum 1bdrm Apartment in Agric Oriokuta, Ikorodu for rent Newly built blocks of miniflats in a serene environment. ₦ 500,000 per annum Studio Apartment in Wtc Estate, Enugu for rent This is a sharp Self Contained located within a serene part of WTC Estate. The Estate has adequate... ₦ 260,000,000 4bdrm Duplex in Wtc Estate, Enugu for sale This is a lovely executive newly built 4 Bedroom Bungalow located within a serene part of WTC... 55 sqm 4 bedrooms ₦ 4,000,000 Outright Price Area Council Close to Immigration office on airport road Abuja, close proximity to the Airport. ₦ 180,000 per day Luxury and Spacious 2 Bedroom Terrace Duplex 2 bedroom terrace duplex available for short stay
dー
jahi, abuja i
price - 180k
parties not... ₦ 2,000,000 per annum 3bdrm Block of Flats in Bus Stop, Ikorodu for rent New house in serene environment with good security ₦ 130,000 per day Neat 2 Bedroom Flat for Shortlet This is a sharp 2 bedroom flat available for shortlet located at a serene",,,,,,,,,https://jiji.ng/ikorodu/houses-apartments-for-rent/1bdrm-apartment-in-agric-oriokuta-ikorodu-for-rent-rDdzEWk88expxvQgPz99BkOF.html,jiji.ng,2025-10-05 12:56:27,"6.4550575,3.3941795",e15f29b8472cd4ce898d668f26e2eca2274dbf1403d3fa43d8f8b19d24f2fddd
"₦ 90,000,000 4bdrm Bungalow in Heliu Estate, Enugu for sale This is a lovely executive newly built 4 Bedroom Bungalow located within a serene part of Heliu... 4",900000004000000000,2250000010000000,225000001000000000,Lekki,,,4,,,0,400 sqm,,"₦ 90,000,000 4bdrm Bungalow in Heliu Estate, Enugu for sale This is a lovely executive newly built 4 Bedroom Bungalow located within a serene part of Heliu... 400 sqm 4 bedrooms ₦ 90,000,000 Outright Price Premium Plot Estate Land in a Fantastic Location A beautiful, flat plot of land, located in the high brow and very accessible, Katampe Extension... ₦ 4,500,000 per annum 2bdrm Duplex in Bera Estate, Chevron for rent FOR RENT_ FOR RENT 
Well Maintained 2 Bedroom Terrace Duplex available for rent 
Location: Bera... ₦ 200,000 per day 3 Bedroom Luxury Duplex With Swimming Pool for Shortlet This is a top notch luxury 3 bedroom duplex located within a serene area of Premier Layout.
The... ₦ 650,000,000 Furnished 5bdrm Duplex in Ikota for sale Water front furnished 5 b edroom detached home on two floors with swimming pool, private cinema,... 420 sqm 5 bedrooms ₦ 140,000 per day 3 Bedroom Luxury Apartment Features 
24/7 Light & Water
24/7 Uninterrupted Wifi 
Fully Furnished Kitchen
StandBy G",,,,,,,,,https://jiji.ng/enugu-north/houses-apartments-for-sale/4bdrm-bungalow-in-heliu-estate-enugu-for-sale-iMI43XEboCKZwToy7IAuoNLg.html,jiji.ng,2025-10-05 12:56:27,"6.4711251,3.8147504",41e9889b47886ffed4509893bbbb4527bc446fb94d1d95490cd1b84bafe32167
"₦ 90,000,000 4bdrm Bungalow in Heliu Estate, Enugu for sale This is a lovely executive newly built 4 Bedroom Bungalow located within a serene part of Heliu... 4",900000004000000000,2250000010000000,225000001000000000,Lekki,,,4,,,0,400 sqm,,"₦ 90,000,000 4bdrm Bungalow in Heliu Estate, Enugu for sale This is a lovely executive newly built 4 Bedroom Bungalow located within a serene part of Heliu... 400 sqm 4 bedrooms ₦ 90,000,000 Outright Price Premium Plot Estate Land in a Fantastic Location A beautiful, flat plot of land, located in the high brow and very accessible, Katampe Extension... ₦ 4,500,000 per annum 2bdrm Duplex in Bera Estate, Chevron for rent FOR RENT_ FOR RENT 
Well Maintained 2 Bedroom Terrace Duplex available for rent 
Location: Bera... ₦ 200,000 per day 3 Bedroom Luxury Duplex With Swimming Pool for Shortlet This is a top notch luxury 3 bedroom duplex located within a serene area of Premier Layout.
The... ₦ 650,000,000 Furnished 5bdrm Duplex in Ikota for sale Water front furnished 5 b edroom detached home on two floors with swimming pool, private cinema,... 420 sqm 5 bedrooms ₦ 140,000 per day 3 Bedroom Luxury Apartment Features 
24/7 Light & Water
24/7 Uninterrupted Wifi 
Fully Furnished Kitchen
StandBy G",,,,,,,,,https://jiji.ng/enugu-north/houses-apartments-for-sale/4bdrm-bungalow-in-heliu-estate-enugu-for-sale-iMI43XEboCKZwToy7IAuoNLg.html,jiji.ng,2025-10-05 12:56:27,"6.4711251,3.8147504",41e9889b47886ffed4509893bbbb4527bc446fb94d1d95490cd1b84bafe32167
