title,price,price_per_sqm,price_per_bedroom,location,estate_name,property_type,bedrooms,bathrooms,toilets,bq,land_size,title_tag,description,promo_tags,initial_deposit,payment_plan,service_charge,launch_timeline,agent_name,contact_info,images,listing_url,source,scrape_timestamp,coordinates,hash
"5+ years on JIJI ₦ 270,000,000 5bdrm Duplex in Okota for sale M 717.144 sq mtrs
6 bedrooms 
5 bedrooms en suite
Family room on top floor
13 cars can park in the... 717 sqm 5 bedrooms Lagos, Isolo",270000000,,135000000,"Lagos, Isolo",,,2,,,0,Type your search here,,,,,,,,,,https://pictures-nigeria.jijistatic.net/145261892_MzAwLTIyNS05ZTM5NmI1ZGM0.webp,https://jiji.ng/okota/houses-apartments-for-sale/5bdrm-duplex-in-okota-for-sale-b7z7GDTyFdnUMk6LpCM55lV6.html?page=4&pos=1&cur_pos=1&ads_per_page=24&ads_count=65663&lid=YsXko-_kaK7SNSIL&indexPosition=0,Jiji Real Estate Section,2025-10-21 10:34:24,"18.4699016,101.9790834",51792f89833d6766f2666781c8f593a594a519035daddfe9c8b71b96bf6cc931
"8+ years on JIJI ENTERPRISE ₦ 60,000,000 Furnished 3bdrm Townhouse/Terrace In Venice Esate, Sangotedo For Sale 3 bedroom terrace with boys quarter for sale: Smart homes sitting on a 45,000 square meters located... Lagos, Ajah",60000000,,20000000,"Lagos, Ajah",,,3,,,1,Type your search here,,,,,,,,,,https://pictures-nigeria.jijistatic.net/107312366_MzAwLTE5Ny1mZGViNWRlYTli.webp,https://jiji.ng/sangotedo/new-builds/furnished-3bdrm-townhouse-terrace-in-venice-esate-sangotedo-for-sale-5mOBtbBhagpTeAi7WRO7il2V.html?page=6&pos=1&cur_pos=1&ads_per_page=24&ads_count=115482&lid=a_I4GexDTh-xDQM_&indexPosition=0,Jiji Real Estate Section,2025-10-21 10:34:24,"6.4694716,3.5623861",2d52a29d7ad2bef06a5dfe7e6428c63454ed570ed6ec3992393a00c60d86a6e4
"3+ years on JIJI ₦ 600,000,000 5bdrm Duplex in Royal Garden Estate for sale For sale || ajah royal garden lekki lagos 
land size: 660 spm
beautifully finished || 5bed... 660 sqm 5 bedrooms Lagos, Lekki",600000000,,120000000,"Lagos, Lekki",,,5,,,0,Type your search here,,,,,,,,,,https://pictures-nigeria.jijistatic.net/162593976_MzAwLTQwMC05Njg3ZWM3OWMy.webp,https://jiji.ng/lekki/houses-apartments-for-sale/5bdrm-duplex-in-royal-garden-estate-for-sale-wDjPsvsopMCmSiGXukgUEVqF.html?page=9&pos=1&cur_pos=1&ads_per_page=24&ads_count=65660&lid=UQpkN_v9BSvBrs8x&indexPosition=0,Jiji Real Estate Section,2025-10-21 10:34:24,"6.4711251,3.8147504",5d7bed97dc38160ddf9da653ed977bec678b7eaa671ec73ee63b16f5a53398fe
"5+ years on JIJI ENTERPRISE ₦ 40,000 per day Luxury Shortlet Apartment in Lagos Island This charming 1 bedroom apartment boasts an ideal location in the heart of the city, close to all... Lagos, Ajah",40000,,40000,"Lagos, Ajah",,,1,,,0,Type your search here,,,,,,,,,,https://pictures-nigeria.jijistatic.net/126476464_MzAwLTE2OS02ZGIzMjA4OGY5LTI.webp,https://jiji.ng/ajah-vgc/temporary-and-vacation-rentals/luxury-shortlet-apartment-in-lagos-island-BEKllFHLUud4wbYebiGs8vXO.html?page=10&pos=1&cur_pos=1&ads_per_page=24&ads_count=65660&lid=O26wOm3HtHFqMS3H&indexPosition=0,Jiji Real Estate Section,2025-10-21 10:34:24,"6.4694716,3.5623861",f6df27a618f0d03fb683fc53486f5b9ed20daee62a9185816b993ff0fad36055
"8+ years on JIJI ENTERPRISE ₦ 8,500,000 Outright Price Buy 6 Plots and Get 1 Plot Free at Awoyaya, Lagos Oxford heights Estate the best investment deal for your financial freedom. This Estate is located... Lagos, Ibeju",8500000,,,"Lagos, Ibeju",,,,,,0,Type your search here,,,,,,,,,,https://pictures-nigeria.jijistatic.net/159580056_MzAwLTE2OS0zOWIwOTU5ZjQw.webp,https://jiji.ng/awoyaya/land-and-plots-for-sale/buy-6-plots-and-get-1-plot-free-at-awoyaya-lagos-cNH4Y6f7qMXvkMUX1A7vYJ12.html?page=12&pos=1&cur_pos=1&ads_per_page=24&ads_count=115479&lid=7MaOJ7n-6v2bJ1oL&indexPosition=0,Jiji Real Estate Section,2025-10-21 10:34:24,"6.4243548,3.5272467",85ab216ea3b7a05317ec7185528627b1a0e040600f8411c711bbc3e4f71a034f
"8+ years on JIJI ENTERPRISE ₦ 800,000,000 5bdrm Duplex in Mole Phase 1 for sale Quick sales 
5 bedrooms detached house with bq with cenema house all rooms ensuite exoctic finishes... 433 sqm 5 bedrooms Lagos, Ikeja",800000000,,160000000,"Lagos, Ikeja",,,5,,,1,Type your search here,,,,,,,,,,https://pictures-nigeria.jijistatic.net/161968118_MzAwLTQwMC0wODRlYjEzMDFj.webp,https://jiji.ng/omole-phase-1/houses-apartments-for-sale/5bdrm-duplex-in-mole-phase-1-for-sale-cXteDPri0Q7ggouHVwp24xNG.html?page=15&pos=1&cur_pos=1&ads_per_page=24&ads_count=115479&lid=GyzCW0gX62mpsmYf&indexPosition=0,Jiji Real Estate Section,2025-10-21 10:34:24,"6.5960605,3.340787",f905fde8002c87c9e87796fa0dd99d7d42f6266e03b2bba1cf35ba31b12494ca
"DIAMOND ₦ 35,000,000 Land for Sale in an Estate at Ibeju Lekki Royal court estate is located at ibeju lekki Lagos beside the popular amen estate.
It’s designed to... 500 sqm Lagos, Ibeju",35000000,,,"Lagos, Ibeju",,,,,,0,Type your search here,,,,,,,,,,https://pictures-nigeria.jijistatic.net/131882314_MzAwLTUyMC1jMTU2ODlmOTg0.webp,https://jiji.ng/ibeju/land-and-plots-for-sale/land-for-sale-in-an-estate-at-ibeju-lekki-7RUKiFymgkEl97M8Kcy7Jltb.html?page=19&pos=1&cur_pos=1&ads_per_page=24&ads_count=115479&lid=og3mDjq1xrVVJmbe&indexPosition=0,Jiji Real Estate Section,2025-10-21 10:34:24,"6.4243548,3.5272467",01a1cd31e0898566d469767b628f2c6b42c2b1335258f618a89209148965a84e
"ENTERPRISE ₦ 170,000 per day 189741za - 2 Bedroom Shortlet in Lekki Nicely furnished 2 Bedroom Shortlet in Lekki 
Features:
- Gated and Secured Estate
- 24/7 Power... Lagos, Lekki",170000,,0,"Lagos, Lekki",,,189741,,,0,Type your search here,,,,,,,,,,https://pictures-nigeria.jijistatic.net/183034037_MzAwLTE3MC03MDAwZjUxYjE3.webp,https://jiji.ng/lekki-phase/temporary-and-vacation-rentals/189741za-2-bedroom-shortlet-in-lekki-heJHOiFozSor067Y9KFoRAfV.html?page=20&pos=1&cur_pos=1&ads_per_page=24&ads_count=65660&lid=edM8XW7cP8Z2RU7q&indexPosition=0,Jiji Real Estate Section,2025-10-21 10:34:24,"6.4711251,3.8147504",775d087357b30db6e6c4550ec6753d0f91b5c079069ac99005e8782b1c62bfb6
"5+ years on JIJI ENTERPRISE ₦ 160,000,000 4bdrm Duplex in Ikota Gra for sale Semi detached duplex for sale at ikota gra
~ spacious 4 bedroom self-compound duplex with bq. has a... 250 sqm 4 bedrooms Lagos, Lekki",160000000,,40000000,"Lagos, Lekki",,,4,,,1,Type your search here,,,,,,,,,,https://pictures-nigeria.jijistatic.net/166425788_MzAwLTIyNS02MGY4MDA3M2U2.webp,https://jiji.ng/ikota/houses-apartments-for-sale/4bdrm-duplex-in-ikota-gra-for-sale-adSLN8b6aF9iDUQGhOu8zVso.html?page=24&pos=1&cur_pos=1&ads_per_page=24&ads_count=115479&lid=E2r7oVHUeYk7Z0o7&indexPosition=0,Jiji Real Estate Section,2025-10-21 10:34:24,"6.4711251,3.8147504",b6caf02793cb85366452c5dbb3c7debe8d73adc4d11ec27b07697e038f2d3eca
"₦ 75,000 per day Luxurious and Spacious Studio Apartments Experience cozy lifestyle here in our studio apartment Lagos, Ikeja",75000,,,"Lagos, Ikeja",,,,,,0,Type your search here,,,,,,,,,,https://pictures-nigeria.jijistatic.net/176671973_MzAwLTQwMC1mMTg3MWU1YjIy.webp,https://jiji.ng/ikeja-gra/temporary-and-vacation-rentals/luxurious-and-spacious-studio-apartments-g0J7M8obhESSek3zritrod0Q.html?page=25&pos=1&cur_pos=1&ads_per_page=24&ads_count=115479&lid=l7RGfdu4o5Qhum5r&indexPosition=0,Jiji Real Estate Section,2025-10-21 10:34:24,"6.5960605,3.340787",b95f791b0e1874f23edb9bf33240d0e2484c833d8b48e8f677070132f5791f71
