title,price,price_per_sqm,price_per_bedroom,location,estate_name,property_type,bedrooms,bathrooms,toilets,bq,land_size,title_tag,description,promo_tags,initial_deposit,payment_plan,service_charge,launch_timeline,agent_name,contact_info,images,listing_url,source,scrape_timestamp,coordinates,hash
For Sale,1000000000,193911.0,,Lagos,,,,,,0,5157 sqm,C of O,"For Sale Hot ₦1,000,000,000/Outright For Sale Hot A 5157 sqm Commercial land with C of O at Kaura District Abuja ₦1,000,000,000/Outright Kuara District Abuja, Kaura (Abuja), FCT - Abuja 5157 Square Metres Commercial Land TECH VIVID GLOBAL SERVICE’S 3 days ago TECH VIVID GLOBAL SERVICE’S 3 days ago For Sale Hot ₦350,000,000/Outright For Sale Hot Prime Plot in Jahi, Abuja ₦350,000,000/Outright JAHI ABUJA, Jahi, FCT - Abuja 1014.45 Square Metres Residential Land TECH VIVID GLOBAL SERVICE’S 3 days ago TECH VIVID GLOBAL SERVICE’S 3 days ago For Sale Hot ₦2,100,000,000/Outright For Sale Hot 3615 SQM bare commercial land in Yaba, Lagos ₦2,100,000,000/Outright Edmond Crecent, Surulere (Lagos), Lagos 3615 Square Metres Commercial Land TECH VIVID GLOBAL SERVICE’S 3 days ago TECH VIVID GLOBAL SERVICE’S 3 days ago For Sale Hot ₦250,000,000/Per Plot For Sale Hot Business Plots In Omole Lagos ₦250,000,000/Per Plot Omole Phase II, KOSOFE LOCAL GOVERNMENT AREA, LAGOS, Kosofe, Lagos 500 Square Metres L",,,,,,,,,https://land.ng/status/for-sale/,land.ng,2025-08-21 14:11:51,"6.4550575,3.3941795",7af2c3e3b2f729268eb915104ec0ce52e42d7862335a5ae4490912fb94c1decb
For Sale,2100000000,580912.0,,Lagos,,,,,,0,3615 sqm,,"For Sale Hot ₦2,100,000,000/Outright For Sale Hot 3615 SQM bare commercial land in Yaba, Lagos ₦2,100,000,000/Outright Edmond Crecent, Surulere (Lagos), Lagos 3615 Square Metres Commercial Land TECH VIVID GLOBAL SERVICE’S 3 days ago TECH VIVID GLOBAL SERVICE’S 3 days ago",,,,,,,,,https://land.ng/status/for-sale/,land.ng,2025-08-21 14:11:51,"6.4550575,3.3941795",ed5b3806d2369ad39ecb3f4843602da230ae9bb3ca3a8f85498bd1fa8c17aed9
For Sale,250000000,,,Lagos,,,,,,0,,,"For Sale Hot ₦250,000,000/Per Plot For Sale Hot Business Plots In Omole Lagos ₦250,000,000/Per Plot Omole Phase II, KOSOFE LOCAL GOVERNMENT AREA, LAGOS, Kosofe, Lagos 500 Square Metres Land Banking, Mixed-Use Land, Residential Land Lawrence Afolabi 3 days ago Lawrence Afolabi 3 days ago",,,,,,,,,https://land.ng/status/for-sale/,land.ng,2025-08-21 14:11:51,"6.4550575,3.3941795",85f0020625f1a7ab5b8ecab1e5a9a4a944336a8783376435021a5713ec8288a9
For Sale,500000000,83333333.0,,Lagos,,,,,,0,006 sqm,,"For Sale Hot ₦500,000,000/Outright For Sale Hot Prime 2,006 SQM Land for Sale on Alpha Beach Road, Lekki. ₦500,000,000/Outright Alpha Beach, Ibeju-Lekki, Lagos 2006 Square Metres Mixed-Use Land TECH VIVID GLOBAL SERVICE’S 1 week ago TECH VIVID GLOBAL SERVICE’S 1 week ago",,,,,,,,,https://land.ng/status/for-sale/,land.ng,2025-08-21 14:11:51,"6.4550575,3.3941795",1e2124add6d6815e462cce367449be4484f76facfe41ee0818fe110f9afe06de
For Sale,145000000,,,Lagos,,,,,,0,,,"For Sale Distress ₦145,000,000/Outright For Sale Distress 1,251.379 Square Meters In Ikeja, Lagos ₦145,000,000/Outright Oregun, Ikeja, Lagos 1251 Square Metres Mixed-Use Land TECH VIVID GLOBAL SERVICE’S 1 week ago TECH VIVID GLOBAL SERVICE’S 1 week ago",,,,,,,,,https://land.ng/status/for-sale/,land.ng,2025-08-21 14:11:51,"6.4550575,3.3941795",463d11a1464ec23835cf7d7af65fffe078698e834e892f3d39fb754b2fffabb3
Land for Sale in Lagos,,,,Lagos,,,,,,0,,,Land for Sale in Lagos,,,,,,,,,https://land.ng/state/lagos/,land.ng,2025-08-21 14:11:51,"6.4550575,3.3941795",e5d33158d1c10df7666524f424f3150438fe01bf6e16611e8eedb53e15a6981f
